Time,A0,A1,Pace,Phase
0.02,1022,1023,0,98.23
0.04,1020,1023,0,98.23
0.06,1021,1023,0,98.23
0.08,1020,1023,0,98.23
0.09999999,1023,1023,0,98.23
0.12,1023,1023,0,98.23
0.14,1022,1023,0,98.23
0.16,1021,1023,0,98.23
0.18,1020,1023,0,98.23
0.2,1021,1023,0,98.23
0.22,1021,1023,0,98.23
0.24,1022,1023,0,98.23
0.26,1021,1023,0,98.23
0.28,1019,1023,0,98.23
0.3,1022,1023,0,98.23
0.32,1022,1023,0,98.23
0.34,1022,1023,0,98.23
0.36,1020,1023,0,98.23
0.38,1023,1023,0,98.23
0.4,1022,1023,0,98.23
0.42,1022,1023,0,98.23
0.44,1019,1023,0,98.23
0.46,1022,1023,0,98.23
0.48,1018,1023,0,98.23
0.5,1023,1023,0,98.23
0.52,1022,1023,0,98.23
0.54,1023,1023,0,98.23
0.56,1022,1023,0,98.23
0.58,1023,1023,0,98.23
0.6,1023,1023,0,98.23
0.62,1021,1023,0,98.23
0.64,1022,1023,0,98.23
0.66,1020,1023,0,98.23
0.68,1023,1023,0,98.23
0.7,1023,1023,0,98.23
0.72,1023,1023,0,98.23
0.74,1023,1023,0,98.23
0.76,1020,1023,0,98.23
0.78,1020,1023,0,98.23
0.8,1020,1023,0,98.23
0.82,1023,1023,0,98.23
0.84,1022,1023,0,98.23
0.86,1020,1023,0,98.23
0.88,1023,1023,0,98.23
0.9,1020,1023,0,98.23
0.92,1021,1023,0,98.23
0.94,1023,1023,0,98.23
0.96,1022,1023,0,98.23
0.98,1023,1023,0,98.23
1,1022,1023,0,98.23
1.02,1023,1023,0,98.23
1.04,1023,1023,0,98.23
1.06,1022,1023,0,98.23
1.08,1022,1023,0,98.23
1.1,1023,1023,0,98.23
1.12,1021,1023,0,98.23
1.14,1023,1023,0,98.23
1.16,1022,1023,0,98.23
1.18,1022,1023,0,98.23
1.2,1021,1023,0,98.23
1.22,1023,1023,0,98.23
1.24,1022,1023,0,98.23
1.26,1021,1023,0,98.23
1.28,1022,1023,0,98.23
1.3,1023,1023,0,98.23
1.32,1021,1023,0,98.23
1.34,1022,1023,0,98.23
1.36,1022,1023,0,98.23
1.38,1023,1023,0,98.23
1.4,1021,1023,0,98.23
1.42,1022,1023,0,98.23
1.44,1022,1023,0,98.23
1.46,1021,1023,0,98.23
1.48,1022,1023,0,98.23
1.5,1021,1023,0,98.23
1.52,1022,1023,0,98.23
1.54,1022,1023,0,98.23
1.56,1022,1023,0,98.23
1.58,1022,1023,0,98.23
1.6,1023,1023,0,98.23
1.62,1022,1023,0,98.23
1.64,1022,1023,0,98.23
1.66,1019,1023,0,98.23
1.68,1023,1023,0,98.23
1.7,1022,1023,0,98.23
1.72,1023,1023,0,98.23
1.74,1022,1023,0,98.23
1.76,1021,1023,0,98.23
1.78,1022,1023,0,98.23
1.8,1023,1023,0,98.23
1.82,1022,1023,0,98.23
1.84,1023,1023,0,98.23
1.86,1020,1023,0,98.23
1.88,1023,1023,0,98.23
1.9,1023,1023,0,98.23
1.92,1022,1023,0,98.23
1.94,1023,1023,0,98.23
1.96,1021,1023,0,98.23
1.98,1023,1023,0,98.23
2,1022,1023,0,98.23
2.02,1021,1023,0,98.23
2.04,1016,1023,0,98.23
2.06,1021,1023,0,98.23
2.08,1022,1023,0,98.23
2.1,1021,1023,0,98.23
2.12,1022,1023,0,98.23
2.14,1020,1023,0,98.23
2.16,1021,1023,0,98.23
2.18,1021,1023,0,98.23
2.2,1019,1023,0,98.23
2.22,1021,1023,0,98.23
2.24,1023,1023,0,98.23
2.26,1021,1023,0,98.23
2.28,1020,1023,0,98.23
2.3,1021,1023,0,98.23
2.32,1022,1023,0,98.23
2.34,1022,1023,0,98.23
2.36,1022,1023,0,98.23
2.38,1021,1023,0,98.23
2.4,1021,1023,0,98.23
2.42,1016,1023,0,98.23
2.44,1022,1023,0,98.23
2.46,1022,1023,0,98.23
2.48,1020,1023,0,98.23
2.5,1022,1023,0,98.23
2.52,1022,1023,0,98.23
2.54,1019,1023,0,98.23
2.56,1023,1023,0,98.23