Time,A0,A1,Pace,Phase
0.02,1023,1023,0,0.6
0.04,1023,1023,0,0.6
0.06,1023,1023,0,0.6
0.08,1023,1023,0,0.6
0.09999999,1023,1023,0,0.6
0.12,1023,1023,0,0.6
0.14,1023,1023,0,0.6
0.16,1023,1023,0,0.6
0.18,1023,1023,0,0.6
0.2,1023,1023,0,0.6
0.22,1023,1023,0,0.6
0.24,1023,1023,0,0.6
0.26,1023,1023,0,0.6
0.28,1023,1023,0,0.6
0.3,1023,1023,0,0.6
0.32,1023,1023,0,0.6
0.34,1023,1023,0,0.6
0.36,1023,1023,0,0.6
0.38,1023,1023,0,0.6
0.4,1023,1023,0,0.6
0.42,1023,1023,0,0.6
0.44,1023,1023,0,0.6
0.46,1023,1023,0,0.6
0.48,1023,1023,0,0.6
0.5,1023,1023,0,0.6
0.52,1023,996,0,0.6
0.54,1023,924,-0.2,0.56
0.56,1023,841,-0.1,0.5
0.58,1023,754,-0.04,0.46
0.6,1023,664,-0.01,0.44
0.62,1023,597,0.01,0.42
0.64,1023,548,0.03,0.42
0.66,1023,509,0.04,0.41
0.68,1023,490,0.04,0.41
0.7,1023,492,0.04,0.41
0.72,1023,497,0.05,0.41
0.74,1023,546,0.05,0.41
0.76,1023,600,0.05,0.41
0.78,1023,673,0.05,0.41
0.8,1023,762,0.05,0.41
0.82,1004,862,0.05,0.41
0.84,961,966,0.25,0.43
0.86,890,1023,-0.02,0.4
0.88,819,1023,0.01,0.38
0.9,745,1023,0.03,0.37
0.92,661,1023,0.04,0.37
0.94,569,1023,0.04,0.36
0.96,469,1023,0.05,0.36
0.98,400,1023,0.05,0.36
1,343,1023,0.05,0.36
1.02,306,1023,0.05,0.36
1.04,284,1023,0.05,0.36
1.06,283,1023,0.05,0.37
1.08,286,1023,0.05,0.37
1.1,313,1023,0.05,0.37
1.12,359,1023,0.05,0.37
1.14,428,1023,0.05,0.37
1.16,548,1023,0.05,0.37
1.18,670,1023,0.05,0.37
1.2,808,1023,0.05,0.37
1.22,961,1023,0.25,0.39
1.24,1023,1023,0.17,0.44
1.26,1023,1023,0.12,0.47
1.28,1023,1023,0.09,0.49
1.3,1023,1023,0.07,0.5
1.32,1023,1023,0.06,0.51
1.34,1023,1023,0.06,0.52
1.36,1023,1023,0.05,0.52
1.38,1023,1023,0.05,0.52
1.4,1023,1023,0.05,0.52
1.42,1023,1023,0.05,0.53
1.44,1023,1023,0.05,0.53
1.46,1023,1023,0.05,0.53
1.48,1023,1023,0.05,0.53
1.5,1023,1023,0.05,0.53
1.52,1023,1023,0.05,0.53
1.54,1023,1023,0.05,0.53
1.56,1023,1023,0.05,0.53
1.58,1023,1023,0.05,0.53
1.6,1023,1023,0.05,0.54
1.62,1023,1023,0.05,0.54
1.64,1023,1023,0.05,0.54
1.66,1023,1023,0.05,0.54
1.68,1023,1023,0.05,0.54
1.7,1023,1023,0.05,0.54
1.72,1023,1023,0.05,0.54
1.74,1023,1023,0.03,0.54
1.76,1023,1023,0.02,0.54
1.78,1023,1023,0.01,0.54
1.8,1023,936,0.96,0.56
1.82,1023,818,0.86,0.64
1.84,1023,681,0.8,0.69
1.86,1023,570,0.77,0.73
1.88,1023,473,0.75,0.76
1.9,1023,438,0.73,0.78
1.92,1023,436,0.71,0.8
1.94,1023,463,0.8,0.81
1.96,1023,564,0.79,0.82
1.98,1023,674,0.79,0.83
2,1023,788,0.78,0.84
2.02,1023,886,0.78,0.85
2.04,1023,985,0.81,0.86
2.06,1023,1023,0.82,0.87
2.08,1009,1023,0.83,0.89
2.1,962,1023,0.83,0.9
2.12,888,1023,0.85,0.94
2.14,800,1023,0.83,0.97
2.16,717,1023,0.82,0.99
2.18,640,1023,0.81,1.02
2.2,582,1023,0.8,1.03
2.22,546,1023,0.79,1.05
2.24,530,1023,0.78,1.06
2.26,529,1023,0.79,1.07
2.28,539,1023,0.83,1.09
2.3,569,1023,0.83,1.1
2.32,616,1023,0.83,1.12
2.34,684,1023,0.83,1.13
2.36,767,1009,0.82,1.14
2.38,862,918,1.99,1.23
2.4,975,806,1.11,1.34
2.42,1023,673,1.04,1.41
2.44,1023,548,1,1.45
2.46,1023,432,0.97,1.49
2.48,1023,375,0.94,1.51
2.5,1023,357,0.93,1.53
2.52,1023,359,0.92,1.55
2.54,1023,382,1.58,1.57
2.56,1023,427,1.57,1.6
2.58,1023,477,1.57,1.62
2.6,1023,558,1.56,1.64
2.62,1023,620,1.56,1.65
2.64,1022,677,1.56,1.67
2.66,998,740,1.56,1.69
2.68,928,808,1.56,1.7
2.7,837,889,1.9,1.82
2.72,739,992,1.6,1.89
2.74,652,1023,1.56,1.95
2.76,589,1023,1.53,1.99
2.78,551,1023,1.5,2.03
2.8,543,1023,1.48,2.06
2.82,545,1023,1.81,2.09
2.84,591,1023,1.81,2.13
2.86,668,1011,1.81,2.16
2.88,779,930,2.32,2.22
2.9,915,828,2.16,2.35
2.92,1023,706,2.09,2.43
2.94,1023,605,2.05,2.5
2.96,1023,531,2.02,2.56
2.98,1023,479,2,2.61
3,1005,481,2.08,2.65
3.02,935,547,2.06,2.68
3.04,838,652,3.06,2.83
3.06,759,818,2.95,2.93
3.08,694,983,2.78,3
3.1,659,1023,2.77,3.07
3.12,645,1023,2.74,3.12
3.14,645,1023,2.71,3.17
3.16,656,1023,2.91,3.21
3.18,691,1000,2.89,3.24
3.2,758,924,3.22,3.3
3.22,859,857,3.16,3.38
3.24,996,805,3.02,3.43
3.26,1023,769,3.03,3.49
3.28,1023,755,3.04,3.55
3.3,1019,759,3.28,3.61
3.32,955,791,3.25,3.66
3.34,854,856,3.42,3.77
3.36,773,961,3.57,3.85
3.38,717,1023,3.56,3.92
3.4,702,1023,3.56,4
3.42,715,1010,3.76,4.07
3.44,773,908,4.22,4.17
3.46,864,782,4.14,4.27
3.48,999,670,4.14,4.34
3.5,1023,608,4.15,4.42
3.52,1023,594,4.15,4.5
3.54,1021,626,4.28,4.57
3.56,963,725,4.25,4.63
3.58,875,863,4.1,4.69
3.6,810,989,4.17,4.74
3.62,775,1023,4.2,4.81
3.64,773,1023,4.22,4.88
3.66,799,1023,4.29,4.96
3.68,863,1023,4.26,5.02
3.7,976,974,4.32,5.07
3.72,1023,904,3.63,5.12
3.74,1023,852,3.66,5.17
3.76,970,820,3.68,5.23
3.78,865,810,4.92,5.35
3.8,752,815,3.97,5.44
3.82,677,850,3.93,5.52
3.84,647,918,3.89,5.58
3.86,648,1004,4.5,5.64
3.88,696,1008,4.48,5.7
3.9,811,955,4.46,5.75
3.92,964,865,4.53,5.83
3.94,1023,775,4.56,5.9
3.96,1023,702,4.57,5.98
3.98,1019,671,4.57,6.07
4,952,675,4.78,6.14
4.02,850,738,4.14,6.2
4.04,766,859,4.13,6.25
4.06,709,1012,4.72,6.3
4.08,684,1023,4.76,6.38
4.1,690,1023,4.2,6.46
