Time,A0,A1,Pace,Phase
0.02,1023,1023,0,207.86
0.04,1023,1023,0,207.86
0.06,1023,1023,0,207.86
0.08,1023,1023,0,207.86
0.09999999,1023,1023,0,207.86
0.12,1023,1023,0,207.86
0.14,1023,1023,0,207.86
0.16,1023,1023,0,207.86
0.18,1023,1023,0,207.86
0.2,1023,1023,0,207.86
0.22,1023,1023,0,207.86
0.24,1023,1023,0,207.86
0.26,1023,1023,0,207.86
0.28,1023,1023,0,207.86
0.3,1023,1023,0,207.86
0.32,1023,1023,0,207.86
0.34,1023,1023,0,207.86
0.36,1023,1023,0,207.86
0.38,1023,1023,0,207.86
0.4,1023,1023,0,207.86
0.42,1023,1023,0,207.86
0.44,1023,1023,0,207.86
0.46,1023,1023,0,207.86
0.48,1023,1023,0,207.86
0.5,1023,1023,0,207.86
0.52,1023,1023,0,207.86
0.54,1023,1023,0,207.86
0.56,1023,1023,0,207.86
0.58,1023,1023,0,207.86
0.6,1023,1023,0,207.86
0.62,1023,1023,0,207.86
0.64,1023,1023,0,207.86
0.66,1023,1023,0,207.86
0.68,1023,1023,0,207.86
0.7,1023,1023,0,207.86
0.72,1023,1023,0,207.86
0.74,1023,1023,0,207.86
0.76,1023,1023,0,207.86
0.78,1023,1023,0,207.86
0.8,1023,1023,0,207.86
0.82,1023,1023,0,207.86
0.84,1023,1023,0,207.86
0.86,1023,1023,0,207.86
0.88,1023,1023,0,207.86
0.9,1023,1023,0,207.86
0.92,1023,1023,0,207.86
0.94,1023,1023,0,207.86
0.96,1023,1023,0,207.86
0.98,1023,1023,0,207.86
1,1023,1023,0,207.86
1.02,1023,1023,0,207.86
1.04,1023,1023,0,207.86
1.06,1023,1023,0,207.86
1.08,1023,1023,0,207.86
1.1,1023,1023,0,207.86
1.12,1023,1023,0,207.86
1.14,1023,1023,0,207.86
1.16,1023,1023,0,207.86
1.18,1023,1023,0,207.86
1.2,1023,1023,0,207.86
1.22,1023,1023,0,207.86
1.24,1023,1023,0,207.86
1.26,1023,1023,0,207.86
1.28,1023,1023,0,207.86
1.3,1023,1023,0,207.86
1.32,1023,1023,0,207.86
1.34,1023,1023,0,207.86
1.36,1023,1023,0,207.86
1.38,1023,1023,0,207.86
1.4,1023,1023,0,207.86
1.42,1023,1023,0,207.86
1.44,1023,1023,0,207.86
1.46,1023,1023,0,207.86
1.48,1023,1023,0,207.86
1.5,1023,1023,0,207.86
1.52,1023,1023,0,207.86
1.54,1023,1023,0,207.86
1.56,1023,1023,0,207.86
1.58,1023,1023,0,207.86
1.6,1023,1023,0,207.86
1.62,1023,1023,0,207.86
1.64,1023,1023,0,207.86
1.66,1023,1023,0,207.86
1.68,1023,1023,0,207.86
1.7,1023,1023,0,207.86
1.72,1023,1023,0,207.86
1.74,1023,1023,0,207.86
1.76,1023,1023,0,207.86
1.78,1023,1023,0,207.86
1.8,1023,1023,0,207.86
1.82,1023,1023,0,207.86
1.84,1023,1023,0,207.86
1.86,1023,1023,0,207.86
1.88,1023,1023,0,207.86
1.9,1023,1023,0,207.86
1.92,1023,1023,0,207.86
1.94,1023,1023,0,207.86
1.96,1023,1023,0,207.86
1.98,1023,1023,0,207.86
2,1023,1023,0,207.86
2.02,1023,1023,0,207.86
2.04,1023,1023,0,207.86
2.06,1023,1023,0,207.86
2.08,1023,1023,0,207.86
2.1,1023,1023,0,207.86
2.12,1023,1023,0,207.86
2.14,1023,1023,0,207.86
2.16,1023,1023,0,207.86
2.18,1023,1023,0,207.86
2.2,1023,1023,0,207.86
2.22,1023,1023,0,207.86
2.24,1023,1023,0,207.86
2.26,1023,1023,0,207.86
2.28,1023,1023,0,207.86
2.3,1023,1023,0,207.86
2.32,1023,1023,0,207.86
2.34,1023,1023,0,207.86
2.36,1023,1023,0,207.86
2.38,1023,1023,0,207.86
2.4,1023,1023,0,207.86
2.42,1023,1023,0,207.86
2.44,1023,1023,0,207.86
2.46,1023,1023,0,207.86
2.48,1023,1023,0,207.86
2.5,1023,1023,0,207.86
2.52,1023,1023,0,207.86
2.54,1023,1023,0,207.86
2.56,1023,1023,0,207.86
2.58,1023,1023,0,207.86
2.6,1023,1023,0,207.86
2.62,1023,1023,0,207.86
2.64,1023,1023,0,207.86
2.66,1023,1023,0,207.86
2.68,1023,1023,0,207.86
2.7,1023,1023,0,207.86
2.72,1023,1023,0,207.86
2.74,1023,1023,0,207.86
2.76,1023,1023,0,207.86
2.78,1023,1023,0,207.86
2.8,1023,1023,0,207.86
2.82,1023,1023,0,207.86
2.84,1023,1023,0,207.86
2.86,1023,1023,0,207.86
2.88,1023,1023,0,207.86
2.9,1023,1023,0,207.86
2.92,1023,1023,0,207.86
2.94,1023,1023,0,207.86
2.96,1023,1023,0,207.86
2.98,1023,1023,0,207.86
3,1023,1023,0,207.86
3.02,1023,1023,0,207.86
3.04,1023,1023,0,207.86
3.06,1023,1023,0,207.86
3.08,1023,1023,0,207.86
3.1,1023,1023,0,207.86
3.12,1023,1023,0,207.86
3.14,1023,1023,0,207.86
3.16,1023,1023,0,207.86
3.18,1023,1023,0,207.86
3.2,1023,1023,0,207.86
3.22,1023,1023,0,207.86
3.24,1023,1023,0,207.86
3.26,1023,1023,0,207.86
3.28,1023,1023,0,207.86
3.3,1023,1023,0,207.86
3.32,1023,1023,0,207.86
3.34,1023,1023,0,207.86
3.36,1023,1023,0,207.86
3.38,1023,1023,0,207.86
3.4,1023,1023,0,207.86
3.42,1023,1023,0,207.86
3.44,1023,1023,0,207.86
3.46,1023,1023,0,207.86
3.48,1023,1023,0,207.86
3.5,1023,1023,0,207.86
3.52,1023,1023,0,207.86
3.54,1023,1023,0,207.86
3.56,1023,1023,0,207.86
3.58,1023,1023,0,207.86
3.6,1023,1023,0,207.86
3.62,1023,1023,0,207.86
3.64,1023,1023,0,207.86
3.66,1023,1023,0,207.86
3.68,1023,1023,0,207.86
3.7,1023,1023,0,207.86
3.72,1023,1023,0,207.86
3.74,1023,1023,0,207.86
3.76,1023,1023,0,207.86
3.78,1023,1023,0,207.86
3.8,1023,1023,0,207.86
3.82,1023,1023,0,207.86
3.84,1023,1023,0,207.86
3.86,1023,1023,0,207.86
3.88,1023,1023,0,207.86
3.9,1023,1023,0,207.86
3.92,1023,1023,0,207.86
3.94,1023,1023,0,207.86
3.96,1023,1023,0,207.86
3.98,1023,1023,0,207.86
4,1023,1023,0,207.86
4.02,1023,1023,0,207.86
4.04,1023,1023,0,207.86
4.06,1023,1023,0,207.86
4.08,1023,1023,0,207.86
4.1,1023,1023,0,207.86
4.12,1023,1023,0,207.86
4.14,1023,1023,0,207.86
4.16,1023,1023,0,207.86
4.18,1023,1023,0,207.86
4.2,1023,1023,0,207.86
4.22,1023,1023,0,207.86
4.24,1023,1023,0,207.86
4.26,1023,1023,0,207.86
4.28,1023,1023,0,207.86
4.3,1023,1023,0,207.86
4.32,1023,1023,0,207.86
4.34,1023,1023,0,207.86
4.36,1023,1023,0,207.86
4.38,1023,1023,0,207.86
4.4,1023,1023,0,207.86
4.42,1023,1023,0,207.86
4.44,1023,1023,0,207.86
4.46,1023,1023,0,207.86
4.48,1023,1023,0,207.86
4.5,1023,1023,0,207.86
4.52,1023,1023,0,207.86
4.54,1023,1023,0,207.86
4.56,1023,1023,0,207.86
4.58,1023,1023,0,207.86
4.6,1023,1023,0,207.86
4.62,1023,1023,0,207.86
4.64,1023,1023,0,207.86
4.66,1023,1023,0,207.86
4.68,1023,1023,0,207.86
4.7,1023,1023,0,207.86
4.72,1023,1023,0,207.86
4.74,1023,1023,0,207.86
4.76,1023,1023,0,207.86
4.78,1023,1023,0,207.86
4.8,1023,1023,0,207.86
4.82,1023,1023,0,207.86
4.84,1023,1023,0,207.86
4.86,1023,1023,0,207.86
4.88,1023,1023,0,207.86
4.9,1023,1023,0,207.86
4.92,1023,1023,0,207.86
4.94,1023,1023,0,207.86
4.96,1023,1023,0,207.86
4.98,1023,1023,0,207.86
5,1023,1023,0,207.86
5.02,1023,1023,0,207.86
5.04,1023,1023,0,207.86
5.06,1023,1023,0,207.86
5.08,1023,1023,0,207.86
5.1,1023,1023,0,207.86
5.12,1023,1023,0,207.86
5.14,1023,1023,0,207.86
5.16,1023,1023,0,207.86
5.18,1023,1023,0,207.86
5.2,1023,1023,0,207.86
5.22,1023,1023,0,207.86
5.24,1023,1023,0,207.86
5.26,1023,1023,0,207.86
5.28,1023,1023,0,207.86
5.3,1023,1023,0,207.86
5.32,1023,1023,0,207.86
5.34,1023,1023,0,207.86
5.36,1023,1023,0,207.86
5.38,1023,1023,0,207.86
5.4,1023,1023,0,207.86
5.42,1023,1023,0,207.86
5.44,1023,1023,0,207.86
5.46,1023,1023,0,207.86
5.48,1023,1023,0,207.86
5.5,1023,1023,0,207.86
5.52,1023,1023,0,207.86
5.54,1023,1023,0,207.86
5.56,1023,1023,0,207.86
5.58,1023,1023,0,207.86
5.6,1023,1023,0,207.86
5.62,1023,1023,0,207.86
5.64,1023,1023,0,207.86
5.66,1023,1023,0,207.86
5.68,1023,1023,0,207.86
5.7,1023,1023,0,207.86
5.72,1023,1023,0,207.86
5.74,1023,1023,0,207.86
5.76,1023,1023,0,207.86
5.78,1023,1023,0,207.86
5.8,1023,1023,0,207.86
5.82,1023,1023,0,207.86
5.84,1023,1023,0,207.86
5.86,1023,1023,0,207.86
5.88,1023,1023,0,207.86
5.9,1023,1023,0,207.86
5.92,1023,1023,0,207.86
5.94,1023,1023,0,207.86
5.96,1023,1023,0,207.86
5.98,1023,1023,0,207.86
6,1023,1023,0,207.86
6.02,1023,1023,0,207.86
6.04,1023,1023,0,207.86
6.06,1023,1023,0,207.86
6.08,1023,1023,0,207.86
6.1,1023,1023,0,207.86
6.12,1023,1023,0,207.86
6.14,1023,1023,0,207.86
6.16,1023,1023,0,207.86
6.18,1023,1023,0,207.86
6.2,1023,1023,0,207.86
6.22,1023,1023,0,207.86
6.24,1023,1023,0,207.86
6.26,1023,1023,0,207.86
6.28,1023,1023,0,207.86
6.3,1023,1023,0,207.86
6.32,1023,1023,0,207.86
6.34,1023,1023,0,207.86
6.36,1023,1023,0,207.86
6.38,1023,1023,0,207.86
6.4,1023,1023,0,207.86
6.42,1023,1023,0,207.86
6.44,1023,1023,0,207.86
6.46,1023,1023,0,207.86
6.48,1023,1023,0,207.86
6.5,1023,1023,0,207.86
6.52,1023,1023,0,207.86
6.54,1023,1023,0,207.86
6.56,1023,1023,0,207.86
6.58,1023,1023,0,207.86
6.6,1023,1023,0,207.86
6.62,1023,1023,0,207.86
6.64,1023,1023,0,207.86
6.66,1023,1023,0,207.86
6.68,1023,1023,0,207.86
6.7,1023,1023,0,207.86
6.72,1023,1023,0,207.86
6.74,1023,1023,0,207.86
6.76,1023,1023,0,207.86
6.78,1023,1023,0,207.86
6.8,1023,1023,0,207.86
6.82,1023,1023,0,207.86
6.84,1023,1023,0,207.86
6.86,1023,1023,0,207.86
6.88,1023,1023,0,207.86
6.9,1023,1023,0,207.86
6.92,1023,1023,0,207.86
6.94,1023,1023,0,207.86
6.96,1023,1023,0,207.86
6.98,1023,1023,0,207.86
7,1023,1023,0,207.86
7.02,1023,1023,0,207.86
7.04,1023,1023,0,207.86
