Time,A0,A1,Pace,Phase
0.02,1023,1023,0,284.53
0.04,1023,1023,0,284.53
0.06,1023,1023,0,284.53
0.08,1023,1023,0,284.53
0.09999999,1023,1023,0,284.53
0.12,1023,1023,0,284.53
0.14,1023,1023,0,284.53
0.16,1023,1023,0,284.53
0.18,1023,1023,0,284.53
0.2,1023,1023,0,284.53
0.22,1023,1023,0,284.53
0.24,1023,1023,0,284.53
0.26,1023,1023,0,284.53
0.28,1023,1023,0,284.53
0.3,1023,1023,0,284.53
0.32,1023,1023,0,284.53
0.34,1023,1023,0,284.53
0.36,1023,1023,0,284.53
0.38,1023,1023,0,284.53
0.4,1023,1023,0,284.53
0.42,1023,1023,0,284.53
0.44,1023,1023,0,284.53
0.46,1023,1023,0,284.53
0.48,1023,1023,0,284.53
0.5,1023,1023,0,284.53
0.52,1023,1023,0,284.53
0.54,1023,1023,0,284.53
0.56,1023,1023,0,284.53
0.58,1023,1023,0,284.53
0.6,1023,1023,0,284.53
0.62,1023,1023,0,284.53
0.64,1023,1023,0,284.53
0.66,1023,1023,0,284.53
0.68,1023,1023,0,284.53
0.7,1023,1023,0,284.53
0.72,1023,1023,0,284.53
0.74,1023,1023,0,284.53
0.76,1023,1023,0,284.53
0.78,1023,1023,0,284.53
0.8,1023,1023,0,284.53
0.82,1023,1023,0,284.53
0.84,1023,1023,0,284.53
0.86,1023,1023,0,284.53
0.88,1023,1023,0,284.53
0.9,1023,1023,0,284.53
0.92,1023,1023,0,284.53
0.94,1023,1023,0,284.53
0.96,1023,1023,0,284.53
0.98,1023,1023,0,284.53
1,1023,1023,0,284.53
1.02,1023,1023,0,284.53
1.04,1023,1023,0,284.53
1.06,1023,1023,0,284.53
1.08,1023,1023,0,284.53
1.1,1023,1023,0,284.53
1.12,1023,1023,0,284.53
1.14,1023,1023,0,284.53
1.16,1023,1023,0,284.53
1.18,1023,1023,0,284.53
1.2,1023,1023,0,284.53
1.22,1023,1023,0,284.53
1.24,1023,1023,0,284.53
1.26,1023,1023,0,284.53
1.28,1023,1023,0,284.53
1.3,1023,1023,0,284.53
1.32,1023,1023,0,284.53
1.34,1023,1023,0,284.53
1.36,1023,1023,0,284.53
1.38,1023,1023,0,284.53
1.4,1023,1023,0,284.53
1.42,1023,1023,0,284.53
1.44,1023,1023,0,284.53
1.46,1023,1023,0,284.53
1.48,1023,1023,0,284.53
1.5,1023,1023,0,284.53
1.52,1023,1023,0,284.53
1.54,1023,1023,0,284.53
1.56,1023,1023,0,284.53
1.58,1023,1023,0,284.53
1.6,1023,1023,0,284.53
1.62,1023,1023,0,284.53
1.64,1023,1023,0,284.53
1.66,1023,1023,0,284.53
