Time,A0,A1,Pace,Phase
0.02,1023,1023,0,190.26
0.04,1023,1023,0,190.26
0.06,1023,1023,0,190.26
0.08,1023,1023,0,190.26
0.09999999,1023,1023,0,190.26
0.12,1023,1023,0,190.26
0.14,1023,1023,0,190.26
0.16,1023,1023,0,190.26
0.18,1023,1023,0,190.26
0.2,1023,1023,0,190.26
0.22,1023,1023,0,190.26
0.24,1023,1023,0,190.26
0.26,1023,1023,0,190.26
0.28,1023,1023,0,190.26
0.3,1023,1023,0,190.26
0.32,1023,1023,0,190.26
0.34,1023,1023,0,190.26
0.36,1023,1023,0,190.26
0.38,1023,1023,0,190.26
0.4,1023,1023,0,190.26
0.42,1023,1023,0,190.26
0.44,1023,1023,0,190.26
0.46,1023,1023,0,190.26
0.48,1023,1023,0,190.26
0.5,1023,1023,0,190.26
0.52,1023,1023,0,190.26
0.54,1023,1023,0,190.26
0.56,1023,1023,0,190.26
0.58,1023,1023,0,190.26
0.6,1023,1023,0,190.26
0.62,1023,1023,0,190.26
0.64,1023,1023,0,190.26
0.66,1023,1023,0,190.26
0.68,1023,1023,0,190.26
0.7,1023,1023,0,190.26
0.72,1023,1023,0,190.26
0.74,1023,1023,0,190.26
0.76,1023,1023,0,190.26
0.78,1023,1023,0,190.26
0.8,1023,1023,0,190.26
0.82,1023,1023,0,190.26
0.84,1023,1023,0,190.26
0.86,1023,1023,0,190.26
0.88,1023,1023,0,190.26
0.9,1023,1023,0,190.26
0.92,1023,1023,0,190.26
0.94,1023,1023,0,190.26
0.96,1023,1023,0,190.26
0.98,1023,1023,0,190.26
1,1023,1023,0,190.26
1.02,1023,1023,0,190.26
1.04,1023,1023,0,190.26
1.06,1023,1023,0,190.26
1.08,1023,1023,0,190.26
1.1,1023,1023,0,190.26
1.12,1023,1023,0,190.26
1.14,1023,1023,0,190.26
1.16,1023,1023,0,190.26
1.18,1023,1023,0,190.26
1.2,1023,1023,0,190.26
1.22,1023,1023,0,190.26
1.24,1023,1023,0,190.26
1.26,1023,1023,0,190.26
1.28,1023,1023,0,190.26
1.3,1023,1023,0,190.26
1.32,1023,1023,0,190.26
1.34,1023,1023,0,190.26
1.36,1023,1023,0,190.26
1.38,1023,1023,0,190.26
1.4,1023,1023,0,190.26
1.42,1023,1023,0,190.26
1.44,1023,1023,0,190.26
1.46,1023,1023,0,190.26
1.48,1023,1023,0,190.26
1.5,1023,1023,0,190.26
1.52,1023,1023,0,190.26
1.54,1023,1023,0,190.26
1.56,1023,1023,0,190.26
1.58,1023,1023,0,190.26
1.6,1023,1023,0,190.26
1.62,1023,1023,0,190.26
1.64,1023,1023,0,190.26
1.66,1023,1023,0,190.26
1.68,1023,1023,0,190.26
1.7,1023,1023,0,190.26
1.72,1023,1023,0,190.26
1.74,1023,1023,0,190.26
1.76,1023,1023,0,190.26
1.78,1023,1023,0,190.26
1.8,1023,1023,0,190.26
1.82,1023,1023,0,190.26
1.84,1023,1023,0,190.26
1.86,1023,1023,0,190.26
1.88,1023,1023,0,190.26
1.9,1023,1023,0,190.26
1.92,1023,1023,0,190.26
1.94,1023,1023,0,190.26
1.96,1023,1023,0,190.26
1.98,1023,1023,0,190.26
2,1023,1023,0,190.26
2.02,1023,1023,0,190.26
2.04,1023,1023,0,190.26
2.06,1023,1023,0,190.26
2.08,1023,1023,0,190.26
2.1,1023,1023,0,190.26
2.12,1023,1023,0,190.26
2.14,1023,1023,0,190.26
2.16,1023,1023,0,190.26
2.18,1023,1023,0,190.26
2.2,1023,1023,0,190.26
2.22,1023,1023,0,190.26
2.24,1023,1023,0,190.26
2.26,1023,1023,0,190.26
2.28,1023,1023,0,190.26
2.3,1023,1023,0,190.26
2.32,1023,1023,0,190.26
2.34,1023,1023,0,190.26
2.36,1023,1023,0,190.26
2.38,1023,1023,0,190.26
2.4,1023,1023,0,190.26
2.42,1023,1023,0,190.26
2.44,1023,1023,0,190.26
2.46,1023,1023,0,190.26
2.48,1023,1023,0,190.26
2.5,1023,1023,0,190.26
2.52,1023,1023,0,190.26
2.54,1023,1023,0,190.26
2.56,1023,1023,0,190.26
2.58,1023,1023,0,190.26
2.6,1023,1023,0,190.26
2.62,1023,1023,0,190.26
2.64,1023,1023,0,190.26
2.66,1023,1023,0,190.26
2.68,1023,1023,0,190.26
2.7,1023,1023,0,190.26
2.72,1023,1023,0,190.26
2.74,1023,1023,0,190.26
2.76,1023,1023,0,190.26
2.78,1023,1023,0,190.26
2.8,1023,1023,0,190.26
2.82,1023,1023,0,190.26
2.84,1023,1023,0,190.26
2.86,1023,1023,0,190.26
2.88,1023,1023,0,190.26
2.9,1023,1023,0,190.26
2.92,1023,1023,0,190.26
2.94,1023,1023,0,190.26
2.96,1023,1023,0,190.26
2.98,1023,1023,0,190.26
3,1023,1023,0,190.26
3.02,1023,1023,0,190.26
3.04,1023,1023,0,190.26
3.06,1023,1023,0,190.26
3.08,1023,1023,0,190.26
3.1,1023,1023,0,190.26
3.12,1023,1023,0,190.26
3.14,1023,1023,0,190.26
3.16,1023,1023,0,190.26
3.18,1023,1023,0,190.26
3.2,1023,1023,0,190.26
3.22,1023,1023,0,190.26
3.24,1023,1023,0,190.26
3.26,1023,1023,0,190.26
3.28,1023,1023,0,190.26
3.3,1023,1023,0,190.26
3.32,1023,1023,0,190.26
3.34,1023,1023,0,190.26
3.36,1023,1023,0,190.26
3.38,1023,1023,0,190.26
3.4,1023,1023,0,190.26
3.42,1023,1023,0,190.26
3.44,1023,1023,0,190.26
3.46,1023,1023,0,190.26
3.48,1023,1023,0,190.26
3.5,1023,1023,0,190.26
3.52,1023,1023,0,190.26
3.54,1023,1023,0,190.26
3.56,1023,1023,0,190.26
3.58,1023,1023,0,190.26
3.6,1023,1023,0,190.26
